AssociationId,Region,Market,Store,Date,Sales,Store_Size,Num_Employees,Num_Customers,Returns_Pct,Pct_On_Sale,Pct_Promotional,Marketing,TouristEvent,Econ_ChangeGDP,EconJobsChange,AnnualizedCPI
Lancaster - 2014-03-03,Central,Corporate,Lancaster,2014-03-03,29661.0,18800,11.0,65.0,0.3,8.09,0.151463806,March In Store Credit Card Signup Discount; ID8.4497,No,,,
Lancaster - 2014-03-04,Central,Corporate,Lancaster,2014-03-04,30804.0,18800,12.0,63.0,0.16,7.21,0.151463806,March In Store Credit Card Signup Discount; ID4.7852,No,,,
Lancaster - 2014-03-05,Central,Corporate,Lancaster,2014-03-05,32668.0,18800,11.0,67.0,0.78,8.04,0.151463806,March In Store Credit Card Signup Discount; ID10.604,No,,,
Lancaster - 2014-03-06,Central,Corporate,Lancaster,2014-03-06,40452.0,18800,21.0,73.0,0.24,7.13,0.151463806,March In Store Credit Card Signup Discount; ID17.04,No,,,
Lancaster - 2014-03-07,Central,Corporate,Lancaster,2014-03-07,30147.0,18800,18.0,86.0,0.98,13.4,0.151463806,March In Store Credit Card Signup Discount; ID15.2624,No,,,
Lancaster - 2014-03-08,Central,Corporate,Lancaster,2014-03-08,43578.0,18800,20.0,154.0,1.13,9.73,0.151463806,March In Store Credit Card Signup Discount; ID18.7789,No,,-2750.0,
Lancaster - 2014-03-09,Central,Corporate,Lancaster,2014-03-09,32921.0,18800,29.0,110.0,0.59,11.06,0.163077794,March In Store Credit Card Signup Discount; ID9.8207,No,,,
Lancaster - 2014-03-10,Central,Corporate,Lancaster,2014-03-10,42364.0,18800,14.0,70.0,0.61,8.35,0.163077794,March In Store Credit Card Signup Discount; ID5.5896,No,,,
Lancaster - 2014-03-11,Central,Corporate,Lancaster,2014-03-11,32625.0,18800,12.0,62.0,0.38,7.02,0.163077794,March In Store Credit Card Signup Discount; ID27.6825,No,,,
Lancaster - 2014-03-12,Central,Corporate,Lancaster,2014-03-12,32704.0,18800,14.0,70.0,0.65,7.44,0.163077794,March In Store Credit Card Signup Discount; ID27.7854,No,,,
Lancaster - 2014-03-13,Central,Corporate,Lancaster,2014-03-13,31822.0,18800,18.0,75.0,0.61,10.98,0.163077794,March In Store Credit Card Signup Discount; ID8.2559,No,,,
Lancaster - 2014-03-14,Central,Corporate,Lancaster,2014-03-14,41783.0,18800,18.0,126.0,0.81,8.81,0.163077794,March In Store Credit Card Signup Discount; ID21.1979,No,,,
Lancaster - 2014-03-15,Central,Corporate,Lancaster,2014-03-15,42210.0,18800,22.0,187.0,0.74,11.28,0.163077794,March In Store Credit Card Signup Discount; ID44.7591,No,,-3000.0,
Lancaster - 2014-03-16,Central,Corporate,Lancaster,2014-03-16,43200.0,18800,18.0,139.0,0.78,9.46,0.139567845,March In Store Credit Card Signup Discount; ID45.6944,No,,,
Lancaster - 2014-03-17,Central,Corporate,Lancaster,2014-03-17,38388.0,18800,12.0,83.0,0.5,7.89,0.139567845,March In Store Credit Card Signup Discount; ID9.1946,No,,,
Lancaster - 2014-03-18,Central,Corporate,Lancaster,2014-03-18,32568.0,18800,12.0,72.0,0.49,10.52,0.139567845,March In Store Credit Card Signup Discount; ID52.6521,No,,,
Lancaster - 2014-03-19,Central,Corporate,Lancaster,2014-03-19,35232.0,18800,16.0,91.0,0.21,7.05,0.139567845,March In Store Credit Card Signup Discount; ID49.0458,No,,,
Lancaster - 2014-03-20,Central,Corporate,Lancaster,2014-03-20,32948.0,18800,18.0,85.0,0.18,9.56,0.139567845,March In Store Credit Card Signup Discount; ID8.0222,No,,,
Lancaster - 2014-03-21,Central,Corporate,Lancaster,2014-03-21,30500.0,18800,22.0,117.0,0.52,8.78,0.139567845,March In Store Credit Card Signup Discount; ID48.8863,No,,,
Lancaster - 2014-03-22,Central,Corporate,Lancaster,2014-03-22,43841.0,18800,26.0,183.0,1.23,9.24,0.139567845,March In Store Credit Card Signup Discount; ID55.796,No,,-4500.0,
Lancaster - 2014-03-23,Central,Corporate,Lancaster,2014-03-23,30775.0,18800,21.0,133.0,0.63,10.85,0.120437591,March In Store Credit Card Signup Discount; ID22.2764,No,,,
Lancaster - 2014-03-24,Central,Corporate,Lancaster,2014-03-24,35433.0,18800,11.0,74.0,0.52,8.41,0.120437591,March In Store Credit Card Signup Discount; ID53.0488,No,,,
Lancaster - 2014-03-25,Central,Corporate,Lancaster,2014-03-25,33959.0,18800,13.0,90.0,0.57,11.4,0.120437591,In Store Credit Card Signup Discount; ID65.6348,No,,,
Lancaster - 2014-03-26,Central,Corporate,Lancaster,2014-03-26,30864.0,18800,15.0,92.0,0.38,8.87,0.120437591,In Store Credit Card Signup Discount; ID45.3694,No,,,
Lancaster - 2014-03-27,Central,Corporate,Lancaster,2014-03-27,27058.0,18800,26.0,105.0,0.73,10.32,0.120437591,In Store Credit Card Signup Discount; ID13.2466,No,,,
Lancaster - 2014-03-28,Central,Corporate,Lancaster,2014-03-28,48764.0,18800,27.0,134.0,1.38,14.18,0.120437591,In Store Credit Card Signup Discount; ID47.08,No,,,
Lancaster - 2014-03-29,Central,Corporate,Lancaster,2014-03-29,46627.0,18800,23.0,192.0,1.26,12.52,0.120437591,In Store Credit Card Signup Discount; Spring Product Email ID16.0152,No,,3500.0,
Lancaster - 2014-03-30,Central,Corporate,Lancaster,2014-03-30,37544.0,18800,17.0,134.0,0.3,14.71,0.1123893419999999,In Store Credit Card Signup Discount; Spring Product Email ID72.4191,No,,,
Lancaster - 2014-03-31,Central,Corporate,Lancaster,2014-03-31,36594.0,18800,10.0,97.0,0.22,6.97,0.1123893419999999,In Store Credit Card Signup Discount; Spring Product Email ID11.4576,No,,,
Lancaster - 2014-04-01,Central,Corporate,Lancaster,2014-04-01,29111.0,18800,11.0,76.0,0.7,11.94,0.1123893419999999,In Store Credit Card Signup Discount; Spring Product Email ID1.8794,No,4.0,,0.025360217
Lancaster - 2014-04-02,Central,Corporate,Lancaster,2014-04-02,31723.0,18800,13.0,89.0,0.0,8.25,0.1123893419999999,In Store Credit Card Signup Discount; Spring Product Email ID1.8185,No,,,
Lancaster - 2014-04-03,Central,Corporate,Lancaster,2014-04-03,35000.0,18800,16.0,84.0,0.03,11.4,0.1123893419999999,In Store Credit Card Signup Discount; Spring Product Email ID10.7259,No,,,
Lancaster - 2014-04-04,Central,Corporate,Lancaster,2014-04-04,38267.0,18800,19.0,107.0,0.41,11.21,0.1123893419999999,In Store Credit Card Signup Discount; Spring Product Email ID6.6767,No,,,
Lancaster - 2014-04-05,Central,Corporate,Lancaster,2014-04-05,39104.0,18800,20.0,182.0,0.64,11.06,0.1123893419999999,In Store Credit Card Signup Discount; Spring Product Email ID0.1428,No,,-2750.0,
Lancaster - 2014-04-06,Central,Corporate,Lancaster,2014-04-06,32669.0,18800,19.0,146.0,0.13,9.36,0.103872288,In Store Credit Card Signup Discount; Spring Product Email ID11.2411,No,,,
Lancaster - 2014-04-07,Central,Corporate,Lancaster,2014-04-07,31464.0,18800,11.0,76.0,0.05,9.32,0.103872288,In Store Credit Card Signup Discount; Spring Product Email ID3.4222,No,,,
Lancaster - 2014-04-08,Central,Corporate,Lancaster,2014-04-08,35668.0,18800,10.0,83.0,0.3,8.89,0.103872288,In Store Credit Card Signup Discount; Spring Product Email ID15.0061,No,,,
Lancaster - 2014-04-09,Central,Corporate,Lancaster,2014-04-09,44241.0,18800,12.0,83.0,0.33,9.74,0.103872288,In Store Credit Card Signup Discount; Spring Product Email ID6.504,No,,,
Lancaster - 2014-04-10,Central,Corporate,Lancaster,2014-04-10,31363.0,18800,16.0,85.0,0.36,10.63,0.103872288,In Store Credit Card Signup Discount; Spring Product Email ID2.4608,No,,,
Lancaster - 2014-04-11,Central,Corporate,Lancaster,2014-04-11,37368.0,18800,27.0,124.0,0.22,7.6,0.103872288,In Store Credit Card Signup Discount; Spring Product Email ID8.6632,No,,,
Lancaster - 2014-04-12,Central,Corporate,Lancaster,2014-04-12,35179.0,18800,17.0,192.0,0.71,7.48,0.103872288,In Store Credit Card Signup Discount; Spring Product Email ID14.0388,No,,-4000.0,
Lancaster - 2014-04-13,Central,Corporate,Lancaster,2014-04-13,40109.0,18800,15.0,137.0,0.84,9.81,0.093028971,In Store Credit Card Signup Discount; Spring Product Email ID33.6328,No,,,
Lancaster - 2014-04-14,Central,Corporate,Lancaster,2014-04-14,35733.0,18800,12.0,90.0,0.83,6.83,0.093028971,In Store Credit Card Signup Discount; Spring Product Email ID2.5352,No,,,
Lancaster - 2014-04-15,Central,Corporate,Lancaster,2014-04-15,36752.0,18800,12.0,108.0,0.34,7.39,0.093028971,In Store Credit Card Signup Discount; Spring Product Email ID56.2473,No,,,
Lancaster - 2014-04-16,Central,Corporate,Lancaster,2014-04-16,30683.0,18800,15.0,101.0,0.2,9.56,0.093028971,In Store Credit Card Signup Discount; Spring Product Email ID57.8815,No,,,
Lancaster - 2014-04-17,Central,Corporate,Lancaster,2014-04-17,41618.0,18800,15.0,123.0,0.89,7.69,0.093028971,In Store Credit Card Signup Discount; Spring Product Email ID26.6804,No,,,
Lancaster - 2014-04-18,Central,Corporate,Lancaster,2014-04-18,58069.0,18800,25.0,187.0,0.99,13.55,0.093028971,In Store Credit Card Signup Discount; Spring Product Email ID22.6901,No,,,
Lancaster - 2014-04-19,Central,Corporate,Lancaster,2014-04-19,47013.0,18800,26.0,221.0,1.3,16.41,0.093028971,In Store Credit Card Signup Discount; Spring Product Email ID32.9019,No,,2750.0,
Lancaster - 2014-04-20,Central,Corporate,Lancaster,2014-04-20,30812.0,18800,7.0,0.0,0.19,,0.066160308,In Store Credit Card Signup Discount; Spring Product Email ID24.917,No,,,
Lancaster - 2014-04-21,Central,Corporate,Lancaster,2014-04-21,41069.0,18800,9.0,95.0,0.86,16.04,0.066160308,In Store Credit Card Signup Discount; Spring Product Email ID83.8914,No,,,
Lancaster - 2014-04-22,Central,Corporate,Lancaster,2014-04-22,32370.0,18800,10.0,95.0,0.35,8.31,0.066160308,In Store Credit Card Signup Discount; Spring Product Email ID66.3099,No,,,
Lancaster - 2014-04-23,Central,Corporate,Lancaster,2014-04-23,33575.0,18800,15.0,89.0,0.65,8.88,0.066160308,In Store Credit Card Signup Discount; Spring Product Email ID4.926,No,,,
Lancaster - 2014-04-24,Central,Corporate,Lancaster,2014-04-24,30431.0,18800,20.0,117.0,0.36,10.19,0.066160308,In Store Credit Card Signup Discount; Spring Product Email ID67.0264,No,,,
Lancaster - 2014-04-25,Central,Corporate,Lancaster,2014-04-25,41945.0,18800,22.0,127.0,0.58,7.14,0.066160308,In Store Credit Card Signup Discount; Spring Product Email ID18.6676,No,,,
Lancaster - 2014-04-26,Central,Corporate,Lancaster,2014-04-26,44658.0,18800,25.0,196.0,1.07,8.15,0.066160308,In Store Credit Card Signup Discount; Spring Product Email ID56.7051,No,,2750.0,
Lancaster - 2014-04-27,Central,Corporate,Lancaster,2014-04-27,41867.0,18800,18.0,127.0,0.49,8.46,0.042468704,April In Store Credit Card Signup Discount; Spring Product Email ID69.7799,No,,,
Lancaster - 2014-04-28,Central,Corporate,Lancaster,2014-04-28,33916.0,18800,10.0,79.0,0.5,7.0,0.042468704,April In Store Credit Card Signup Discount; Spring Product Email ID11.8425,No,,,
Lancaster - 2014-04-29,Central,Corporate,Lancaster,2014-04-29,34440.0,18800,9.0,61.0,0.55,8.23,0.042468704,April In Store Credit Card Signup Discount; Spring Product Email ID73.3275,No,,,
Lancaster - 2014-04-30,Central,Corporate,Lancaster,2014-04-30,34789.0,18800,11.0,83.0,0.18,6.92,0.042468704,April In Store Credit Card Signup Discount; Ready for Summer Campaign ID31.1792,No,,,
Lancaster - 2014-05-01,Central,Corporate,Lancaster,2014-05-01,35608.0,18800,15.0,83.0,0.3,8.77,0.042468704,April In Store Credit Card Signup Discount; Ready for Summer Campaign ID1.6617,No,,,0.018473973
Lancaster - 2014-05-02,Central,Corporate,Lancaster,2014-05-02,37658.0,18800,15.0,116.0,0.3,8.36,0.042468704,April In Store Credit Card Signup Discount; Ready for Summer Campaign ID4.8011,No,,,
Lancaster - 2014-05-03,Central,Corporate,Lancaster,2014-05-03,32217.0,18800,18.0,169.0,0.47,8.81,0.042468704,April In Store Credit Card Signup Discount; Ready for Summer Campaign ID13.8798,No,,4500.0,
Lancaster - 2014-05-04,Central,Corporate,Lancaster,2014-05-04,31154.0,18800,13.0,121.0,0.54,10.64,0.050567509,April In Store Credit Card Signup Discount; Ready for Summer Campaign ID9.7405,No,,,
Lancaster - 2014-05-05,Central,Corporate,Lancaster,2014-05-05,31095.0,18800,12.0,66.0,0.69,9.22,0.050567509,April In Store Credit Card Signup Discount; Ready for Summer Campaign ID0.6217,No,,,
Lancaster - 2014-05-06,Central,Corporate,Lancaster,2014-05-06,35453.0,18800,11.0,63.0,0.3,10.61,0.050567509,April In Store Credit Card Signup Discount; Ready for Summer Campaign ID24.2874,No,,,
Lancaster - 2014-05-07,Central,Corporate,Lancaster,2014-05-07,28961.0,18800,11.0,68.0,0.17,10.06,0.050567509,April In Store Credit Card Signup Discount; Ready for Summer Campaign ID5.594,No,,,
Lancaster - 2014-05-08,Central,Corporate,Lancaster,2014-05-08,36191.0,18800,20.0,85.0,1.38,6.96,0.050567509,April In Store Credit Card Signup Discount; Ready for Summer Campaign ID13.0159,No,,,
Lancaster - 2014-05-09,Central,Corporate,Lancaster,2014-05-09,39915.0,18800,21.0,113.0,1.17,13.77,0.050567509,April In Store Credit Card Signup Discount; Ready for Summer Campaign ID21.9158,No,,,
Lancaster - 2014-05-10,Central,Corporate,Lancaster,2014-05-10,33740.0,18800,21.0,173.0,0.6,12.91,0.050567509,April In Store Credit Card Signup Discount; Ready for Summer Campaign ID45.1566,No,,500.0,
Lancaster - 2014-05-11,Central,Corporate,Lancaster,2014-05-11,36898.0,18800,14.0,142.0,0.49,11.47,0.050355131,April In Store Credit Card Signup Discount; Ready for Summer Campaign ID26.6507,No,,,
Lancaster - 2014-05-12,Central,Corporate,Lancaster,2014-05-12,31505.0,18800,14.0,72.0,0.4,10.82,0.050355131,In Store Credit Card Signup Discount; Ready for Summer Campaign; Memorial Day Email ID8.0071,No,,,
Lancaster - 2014-05-13,Central,Corporate,Lancaster,2014-05-13,31564.0,18800,10.0,75.0,0.22,8.16,0.050355131,In Store Credit Card Signup Discount; Ready for Summer Campaign; Memorial Day Email ID39.1421,No,,,
Lancaster - 2014-05-14,Central,Corporate,Lancaster,2014-05-14,35303.0,18800,13.0,77.0,0.15,12.22,0.050355131,In Store Credit Card Signup Discount; Ready for Summer Campaign; Memorial Day Email ID68.1567,No,,,
Lancaster - 2014-05-15,Central,Corporate,Lancaster,2014-05-15,28183.0,18800,21.0,100.0,0.87,10.1,0.050355131,In Store Credit Card Signup Discount; Ready for Summer Campaign; Memorial Day Email ID51.7327,No,,,
Lancaster - 2014-05-16,Central,Corporate,Lancaster,2014-05-16,38993.0,18800,17.0,117.0,0.9,10.44,0.050355131,In Store Credit Card Signup Discount; Ready for Summer Campaign; Memorial Day Email ID14.2191,No,,,
Lancaster - 2014-05-17,Central,Corporate,Lancaster,2014-05-17,33476.0,18800,20.0,166.0,0.83,10.28,0.050355131,In Store Credit Card Signup Discount; Ready for Summer Campaign; Memorial Day Email ID33.468,No,,-250.0,
Lancaster - 2014-05-18,Central,Corporate,Lancaster,2014-05-18,37105.0,18800,16.0,131.0,0.9,9.71,0.051290149,May In Store Credit Card Signup Discount; Ready for Summer Campaign; Memorial Day Email ID89.1782,No,,,
Lancaster - 2014-05-19,Central,Corporate,Lancaster,2014-05-19,35208.0,18800,9.0,87.0,0.1,9.95,0.051290149,May In Store Credit Card Signup Discount; Ready for Summer Campaign; Memorial Day Email ID5.6386,No,,,
Lancaster - 2014-05-20,Central,Corporate,Lancaster,2014-05-20,34508.0,18800,11.0,86.0,0.66,7.62,0.051290149,May In Store Credit Card Signup Discount; Ready for Summer Campaign; Memorial Day Email ID69.0117,No,,,
Lancaster - 2014-05-21,Central,Corporate,Lancaster,2014-05-21,34898.0,18800,11.0,97.0,0.94,8.9,0.051290149,May In Store Credit Card Signup Discount; Ready for Summer Campaign; Memorial Day Email ID46.0198,No,,,
Lancaster - 2014-05-22,Central,Corporate,Lancaster,2014-05-22,39580.0,18800,15.0,99.0,0.54,8.94,0.051290149,May In Store Credit Card Signup Discount; Ready for Summer Campaign; Memorial Day Email ID102.6724,No,,,
Lancaster - 2014-05-23,Central,Corporate,Lancaster,2014-05-23,34627.0,18800,18.0,128.0,1.0,8.02,0.051290149,May In Store Credit Card Signup Discount; Ready for Summer Campaign; Memorial Day Email ID26.4268,No,,,
Lancaster - 2014-05-24,Central,Corporate,Lancaster,2014-05-24,65615.0,18800,42.0,691.0,0.54,9.4,0.051290149,May In Store Credit Card Signup Discount; Ready for Summer Campaign; Memorial Day Email ID44.9422,Yes,,-9000.0,
Lancaster - 2014-05-25,Central,Corporate,Lancaster,2014-05-25,80678.0,18800,49.0,563.0,0.66,9.73,0.053888407,May In Store Credit Card Signup Discount; Ready for Summer Campaign; Memorial Day Email ID117.3612,Yes,,,
Lancaster - 2014-05-26,Central,Corporate,Lancaster,2014-05-26,71236.0,18800,45.0,530.0,0.5,11.83,0.053888407,May In Store Credit Card Signup Discount; Ready for Summer Campaign; Memorial Day Email ID113.6161,Yes,,,
Lancaster - 2014-05-27,Central,Corporate,Lancaster,2014-05-27,23770.0,18800,16.0,69.0,0.18,11.58,0.053888407,In Store Credit Card Signup Discount; ID80.5689,No,,,
Lancaster - 2014-05-28,Central,Corporate,Lancaster,2014-05-28,32741.0,18800,8.0,91.0,0.77,10.83,0.053888407,In Store Credit Card Signup Discount; ID120.3863,No,,,
Lancaster - 2014-05-29,Central,Corporate,Lancaster,2014-05-29,28366.0,18800,13.0,76.0,1.05,11.28,0.053888407,In Store Credit Card Signup Discount; ID141.3467,No,,,
Lancaster - 2014-05-30,Central,Corporate,Lancaster,2014-05-30,36205.0,18800,20.0,95.0,1.32,13.28,0.053888407,In Store Credit Card Signup Discount; ID105.5479,No,,,
Lancaster - 2014-05-31,Central,Corporate,Lancaster,2014-05-31,33030.0,18800,19.0,154.0,0.95,8.36,0.053888407,In Store Credit Card Signup Discount; ID88.9216,No,,-3000.0,
Lancaster - 2014-06-01,Central,Corporate,Lancaster,2014-06-01,35912.0,18800,16.0,115.0,0.71,11.26,0.059517753,Promo In Store Credit Card Signup Discount; ID2.0173,No,,,0.010027552
Lancaster - 2014-06-02,Central,Corporate,Lancaster,2014-06-02,31303.0,18800,15.0,73.0,0.51,7.93,0.059517753,Promo In Store Credit Card Signup Discount; ID7.4773,No,,,
Lancaster - 2014-06-03,Central,Corporate,Lancaster,2014-06-03,31352.0,18800,11.0,88.0,0.65,9.35,0.059517753,Promo In Store Credit Card Signup Discount; ID10.0684,No,,,
Lancaster - 2014-06-04,Central,Corporate,Lancaster,2014-06-04,31166.0,18800,16.0,85.0,0.2,11.33,0.059517753,Promo In Store Credit Card Signup Discount; ID12.8373,No,,,
Lancaster - 2014-06-05,Central,Corporate,Lancaster,2014-06-05,29406.0,18800,20.0,83.0,0.6,10.21,0.059517753,Promo In Store Credit Card Signup Discount; ID6.701,No,,,
Lancaster - 2014-06-06,Central,Corporate,Lancaster,2014-06-06,31805.0,18800,28.0,92.0,0.39,11.88,0.059517753,Promo In Store Credit Card Signup Discount; ID11.7285,No,,,
Lancaster - 2014-06-07,Central,Corporate,Lancaster,2014-06-07,34901.0,18800,18.0,141.0,0.95,11.99,0.059517753,Promo In Store Credit Card Signup Discount; ID27.5129,No,,2750.0,
Lancaster - 2014-06-08,Central,Corporate,Lancaster,2014-06-08,28767.0,18800,16.0,116.0,1.26,9.6,0.064924813,Promo In Store Credit Card Signup Discount; ID31.2453,No,,,
Lancaster - 2014-06-09,Central,Corporate,Lancaster,2014-06-09,22414.0,18800,11.0,72.0,0.78,12.6,0.064924813,Promo In Store Credit Card Signup Discount; ID21.9931,No,,,
Lancaster - 2014-06-10,Central,Corporate,Lancaster,2014-06-10,26838.0,18800,10.0,77.0,0.71,12.36,0.064924813,Promo In Store Credit Card Signup Discount; ID41.4379,No,,,
Lancaster - 2014-06-11,Central,Corporate,Lancaster,2014-06-11,38848.0,18800,11.0,84.0,0.33,10.95,0.064924813,Promo In Store Credit Card Signup Discount; ID45.8971,No,,,
Lancaster - 2014-06-12,Central,Corporate,Lancaster,2014-06-12,35089.0,18800,15.0,77.0,0.18,11.1,0.064924813,Promo In Store Credit Card Signup Discount; ID27.8537,No,,,
Lancaster - 2014-06-13,Central,Corporate,Lancaster,2014-06-13,39513.0,18800,19.0,106.0,0.65,12.91,0.064924813,Promo In Store Credit Card Signup Discount; ID67.0755,No,,,
Lancaster - 2014-06-14,Central,Corporate,Lancaster,2014-06-14,36099.0,18800,18.0,149.0,0.93,11.54,0.064924813,Promo In Store Credit Card Signup Discount; ID69.4288,No,,-2250.0,
Lancaster - 2014-06-15,Central,Corporate,Lancaster,2014-06-15,,18800,,,,,,Promo In Store Credit Card Signup Discount; ID2.0173,No,,,
Lancaster - 2014-06-16,Central,Corporate,Lancaster,2014-06-16,,18800,,,,,,Promo In Store Credit Card Signup Discount; ID7.4773,No,,,
Lancaster - 2014-06-17,Central,Corporate,Lancaster,2014-06-17,,18800,,,,,,Promo In Store Credit Card Signup Discount; ID10.0684,No,,,
Lancaster - 2014-06-18,Central,Corporate,Lancaster,2014-06-18,,18800,,,,,,Promo In Store Credit Card Signup Discount; ID12.8373,No,,,
Lancaster - 2014-06-19,Central,Corporate,Lancaster,2014-06-19,,18800,,,,,,Promo In Store Credit Card Signup Discount; ID6.701,No,,,
